Data Source,Indicadores del desarrollo mundial,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66
Nigeria,NGA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,14119722355.919613,15092747809.670181,15965036876.729048,22005158149.979038,25384154903.355118,19735359343.214558,14802393952.752016,11892594336.388041,10646985829.472759,5042966082.2063141,7879159800.3004704,7564084667.4356499,7612358082.1305904,9857950766.21521,12892671384.967529,11484602539.334681,12723051235.412081,12504409892.70776,4922769244.4445267,4512723053.8019085,5373735411.883749,4559310978.6069803,14881495287.427359,15382970907.136219,18732692476.260071,18651172244.50346,25191005658.076939,23671552421.672272,35772642566.584541,42388092834.656761,60958280524.181999,81606469265.868103,64823496557.144196,91290792507.391891,114473246327.5303,103916145694.6413,103055330291.97571,107242681445.88971,85585966970.032196,54504536590.325371,61640231355.453903,85962676124.697906,113242181516.4944,79494069493.672089,
Nicaragua,NIC,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,926000000,766300000,594600000,1049320000,1243500000,1020900000,1091200000,1152300000,1198500000,1090800000,1140200000,1120600000,878100000,910800000,1197200000,1421400000,1250500000,1432300000,1481100000,1631000000,1889400000,1876000000,2260300000,2330200000,2251300000,2228000000,2350400000,2676900000,3074800000,4043200000,4705000000,5558500000,4664400000,5501400000,6817900000,7569700000,7763600000,7794300000,7924300000,7964700000,8345000000,7496200000,6811200000,6347500000,
Países Bajos,NLD,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,9574585628.4294491,10614364633.201763,12539778996.449135,15330939215.423489,18273009899.557182,20648013079.774418,28581287419.77145,40060076083.322716,42824765854.677811,47308030915.089111,54420455391.088394,65100599473.384071,83504055878.550201,98834954722.735504,87969694247.817795,83803689936.168198,79444218672.400192,79542242242.400406,82298993654.171799,98487089807.951202,118120953411.05479,131029969546.7292,139656787118.13962,168684737946.31421,172956807357.1972,184871209896.12329,170853107557.30713,184820637932.4386,238668140216.30679,243669974176.43848,238633565431.42117,255149390548.6279,263485993047.47278,279159250944.69269,274631048142.91022,283108436840.42169,344231237555.62622,516306513222.04297,586774189487.73804,665045563451.04504,861411829068.21399,924234129947.20496,740635514698.92993,820616127899.56702,933660468491.00293,876320170732.26599,912798517131.72998,974424904883.23096,863660100617.52002,843143960178.17798,897478913163.39795,1025848084864.113,962894494956.76501,919433227421.04004,
Noruega,NOR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,14444050717.350826,16661278651.640169,19304513193.832802,18756804130.011921,22004668248.352257,26657709229.294632,26015990775.66745,25995171725.918682,23982351614.418999,24401324217.829731,26005636832.409199,32729390272.473869,35885655818.465019,38825036556.334839,40009838685.270714,45503436547.839378,44477276369.505692,44916881900.27597,41950744482.967407,45173697390.665726,53357051499.949059,57589150114.830765,59243740096.82328,61699371065.633087,57736703510.945709,59327156934.141891,58345353981.064804,62889929504.248917,73784693707.147995,89909017798.029999,106742692005.5446,125709392233.55771,162894047224.92841,181707887661.4931,129748327045.9445,150251370761.40408,172809685625.12668,178544649402.93811,184321991985.81128,180143332595.7207,149627493123.51111,148243548081.7189,158320481909.96451,173117739146.75122,171348446916.2067,139826210655.0094,
Nepal,NPL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,198520000,212584000,278829145.90365952,328525000.0000003,418575000,459526499.94348276,493781469.08855832,558642084.2168262,507363000.77117765,563640598.17550516,553823718.95781958,650290734.26246059,830124559.42550862,726310726.95502567,845149737.92470312,957028385.36354947,993822680.98138368,1134127612.8107696,1486355619.7871888,1658964319.573343,1769523196.5329633,1945005559.8298016,1461769917.2344654,1735064238.3031173,1825235416.9776325,1759228896.2602587,1733386914.0279946,2001127920.6780248,2371032259.6109052,2802749617.8496032,3029920645.1255493,3742771871.0576024,4455714115.6608467,5153347364.8526278,5994936413.1946983,6587556414.4746675,6967193472.8147526,7610576087.202673,8843504434.8254032,7798582480.5869608,10187438740.143255,12104496680.884741,15121854812.67515,14018290934.159109,11026919976.922096,17168947460.53109
Nauru,NRU,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30998023.103817139,32793833.104600769,26992944.493136756,49807504.1034844,56050036.718832694,72559171.323596254,98077551.97757715,100394903.57119426,98852335.006125718,93284480.237560704,96229236.694669917,,,
Nueva Zelandia,NZL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22485122326.104568,21101843712.82019,24566763550.963699,30070463952.85339,38344958129.903107,44245764001.781197,44404625855.831398,53785282900.169502,58342644065.611198,41992019245.788353,50940255187.4328,60853536142.1698,62740383823.810196,64449403608.661896,68442788466.789101,59625278875.313805,59414406791.104706,67372166887.004005,72211349880.699905,69516313081.121307,57435311180.454712,
Miembros OCDE,OED,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,840875038390.48901,952657794333.58801,1084378560888.3303,1275865671960.2385,1643145208273.7908,1994971604260.0847,2014214568793.8608,1922000844712.2854,1861170680677.1619,2025209093064.6885,2087021458169.542,2384599653238.3335,2815491338001.1855,3209030945648.2637,3517564026235.1396,4108822027552.7881,4177727922625.9521,4425702574840.1641,4266825234797.4058,4651246641241.0908,5495605274852.3652,5780346652148.3164,5955793472315.9814,6126243671038.5752,6539679698279.4014,7294815762607.0088,6984708397687.8633,7178372924936.3115,8240877875809.0107,9966156443027.959,11384267330091.467,13213331438168.393,15519518950791.994,16880025053553.957,12892904109483.506,14603438504755.373,16976375513434.408,16616648106298.279,16904021706691.465,17433897675242.482,15699056997146.34,15665863575017.43,17054206070391.295,18777956643387.625,18513313314762.762,16543371132806.217,
Omán,OMN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,965257675.05865002,1374638104.7325931,1397220617.8263469,1389403594.0631251,1468152870.4926219,1669079333.1473019,2649971055.7324047,3331789239.5245819,3754777080.9344983,3538506090.152019,3872060456.7588339,4428263292.7517796,3665618551.3144898,2859297789.3367996,3201560468.140439,3384135240.5721741,3970871261.3784089,4668400520.1560507,5298049414.8244495,5624447334.2002611,5317295188.5565701,5734200260.0780249,6252299918.6957054,6976199909.2821836,7943899948.3491526,6858599955.4057198,7480498699.6098804,8372691807.5422707,8474902470.7412205,9516254876.4629364,12176749024.707401,12960832249.67494,16186840052.01565,22404161248.374481,30441872561.768539,25206265279.583923,28843229446.033852,34088248408.322491,39637647877.364166,46994218857.21608,43372991622.291031,39697307797.605209,34242918754.69326,39129023056.838631,41819533726.654999,39900726384.326813,33343780248.66349,
Otros Estados pequeos,OSS,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46983460299.92205,44100713804.552818,47479907694.873169,56444258350.715523,60135901284.548454,62248640427.725464,62617262067.838379,65102735184.150581,70634612055.261719,64029089897.056198,65127749040.229591,76886036782.431381,100137465043.10904,120974587357.27994,147722948361.26819,190035123520.38016,235569862559.46136,188426630368.48068,214074040830.92606,258418338568.34277,269960543692.36911,286413798923.48212,293263691002.57404,270427719998.61694,255632701889.14981,285791748304.97662,312639253479.7171,301893724998.00519,271539460052.68628,
Pakistán,PAK,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,2812131733.6054587,3216561520.260253,4096056760.1976242,5414183251.8093052,6706937736.72995,6980346480.8323154,7256314211.1468868,7188165950.4522772,8021169425.0672226,7785093340.1962566,7957432102.1586895,8480270705.6776056,9535387238.3580589,10222060220.253281,11385915086.176369,12258919216.41914,13884468482.436449,13628188558.886181,13714282161.847481,16310679893.92581,17820301727.906521,15774816943.969009,14259000000,13524000000,14362000000,14141000000,14980000000,17614000000,24591050000,32448200000,39097000000,42690000000,53573000000,39372430000,43884000000,51089000000,52876000000,53631000000,55954000000,54278000000,57580109000,70366061000,74555877000,64581078000,56641999000,81454975000
Panamá,PAN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,1541100000,1949200000,2906700000,8222000000,9706100000,9745500000,7260700000,6952500000,6468300000,6431900000,5606300000,3931300000,4683700000,5587600000,6950500000,7936700000,8067800000,8784400000,9877600000,9172300000,10473800000,11041400000,9938800000,10233400000,9749400000,8862500000,9167600000,10842200000,12883300000,14546680000,18749900000,24099900000,20454900000,25243700000,33671000000,36626900000,36491700000,37000900000,32602900000,31500381218.470001,32919801302.16,35606756773.959999,33952391267.629997,20548044491.07,
Perú,PER,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,3123100000,2663600000,3535700000,5080400000,6112000000,5962000000,4933000000,4364900000,3959000000,4915990000,5811330000,5667030000,5310520000,5987000000,6393000000,6933000000,7239780367.1995401,9130387610.5826302,12353723645.642521,12285125018.49123,13163600339.937269,12320374851.93837,10433716986.554049,11488818176.504669,11069517215.001989,11403942642.5396,13098594052.91169,16333677060.439049,20630652256.54591,26488091337.733879,33557905660.458496,44404201077.406898,35410867974.361427,46811463418.998199,57604731770.799797,62097494837.402397,62900148802.380096,59800254539.114296,54257953495.431305,53372648502.534996,60304621972.264801,64891853578.199799,63352690362.234497,50176078373.853859,
Filipinas,PHL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,5248000000,6322000000,8106000000,10348000000,11151000000,11690000000,11375000000,9697000000,8331000000,8120000000,10191000000,11831000000,14693000000,16437000000,16324000000,19137000000,22587000000,27919000000,35722000000,44091000000,53494000000,42302000000,34961000000,38668000000,36584000000,38312000000,40639000000,43822000000,48157783195.90567,54155356354.469841,60070416495.438568,70313142216.780792,57753400213.366768,71658150173.553818,77715948451.071793,87630647546.472549,85895732027.245956,96127236497.435471,97762166322.349976,109420441088.84888,125524759403.30739,138068438388.45267,139138524706.27115,107434710923.51921,136160825230.58012
Palau,PLW,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150024933.983226,157072711.86152703,155816388.25615299,170100884.82099599,131718652.93794501,151854331.44376206,179721467.26982638,203830008.36719269,210410833.77621889,246938850.5467982,239417446.0274471,259739424.4205879,232087940.0703249,,,,
Papua Nueva Guinea,PNG,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,685020556.58543718,824883128.88776362,1008904748.0936239,1179308989.1144831,1561058512.867805,1647623578.119869,1546280039.1516459,1488402139.8300009,1518029128.401072,1325061308.7321851,1458733346.1232009,1726528596.6475911,2145710429.7483358,2015253746.557709,1718723818.451309,2267551704.0813332,2434037377.8873191,2339416480.8333092,2356358979.8432627,2415218927.3133812,2752977398.4242368,2751651333.1843257,2151856745.4664698,2090408365.7046289,2013171551.184165,1844617878.2314501,2064026467.1220701,2547797372.2422299,2912752969.2003412,3256529306.7111039,4346754190.4056377,5282570760.3947535,5621109429.9716883,5397641206.612442,6930047789.0330524,7819594789.5460014,9272695577.9609032,10002624577.279152,6400341978.2005768,4317048288.2425623,3379964656.0829134,5133338690.9281359,5491750146.9508305,,,
Polonia,POL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,14095000000,14957000000,17024000000,19261000000,20338000000,17845000000,16254000000,16073000000,15681000000,15174000000,16332000000,16396000000,18387000000,19498000000,19084000000,21567000000,23000000000,24910000000,24887000000,36909000000,43789000000,48892000000,55331000000,54961000000,60914000000,62307000000,67090000000,83408000000,108925000000,123831000000,157852000000,209619000000,257182000000,192248000000,230726000000,268135000000,255559000000,263891000000,285285000000,250346000000,259687000000,301569000000,345174000000,340999000000,330461000000,
previa al dividendo demográfico,PRE,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62759218221.87751,63551687475.848412,81038577488.077347,76448678946.640961,86407087620.48349,91109993747.845322,109758724777.7863,123144355160.24855,168034769062.72263,191228567414.10205,242283598233.53256,326075686534.61243,292435731083.22992,339248371122.88184,406057407301.01422,419634233465.35175,446878961452.63287,451998408227.74695,377309096604.23322,305329326318.89771,336060396544.69556,391159245407.45984,434638278730.38147,354926532225.80347,
Puerto Rico,PRI,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corea, República Popular Democrática de",PRK,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,4793510851.9354486,4874279805.6113529,5561859326.145401,6042096916.8534126,7863689043.6256428,10916441876.585775,13911608697.061699,11820426910.167318,10097009525.08799,9896142435.7765999,9820961545.9319096,11737657306.491919,16248660597.54425,20297933313.111877,21736944892.832222,28602642791.842628,29863082137.121132,33922913170.684769,31678859981.099281,35223207114.611725,43587638347.457916,46699372913.203812,46422757358.821304,51077182134.665825,53193704410.62281,54070685749.415581,55130620467.051025,55536072917.354248,65445203295.925995,79308890071.320404,84745330504.534698,101248211405.5217,120098212934.3045,137516559429.47211,107808903106.87279,115656224123.3766,119117437106.84509,99887886835.384903,101693590670.6192,108326940777.2868,94159250596.919708,94584605535.819794,106892247633.01999,120251995244.03889,117755932201.35291,101460213569.2278,124582708846.68091
Paraguay,PRY,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,320000000,330500000,479400000,607800000,807000000,972700000,1097800000,1059100000,814100000,992700000,946400000,1206100000,1336500000,1468900000,1431500000,2283600000,2506100000,2638200000,3515000000,4331000000,6133676929,5537181140,5672239500,5251003500,3933605000,4396369500,3772081500,2990798000,3826551000,4635038000,5473044802.0232401,6701965976.2820501,7564313822.4679499,10560073045.780251,8350008800.4442005,11686465072.447599,14018980811.799429,13346938439.40003,14482781522.74563,14509138165.69973,12588961638.61713,12012648530.784929,13866696938.489429,15393831517.898232,14433006500.37973,11756968299.549629,
